Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
50,No,Travel_Rarely,1048,Human Resources,5,2,Human Resources,1,10397,2,Female,98,2,5,Laboratory Technician,4,Divorced,11721,5433,5,Y,Yes,11,3,2,80,2,36,6,1,17,6,3,3
44,No,Non-Travel,854,Research & Development,13,1,Marketing,1,10398,1,Female,51,4,3,Healthcare Representative,1,Single,3083,19813,4,Y,No,25,4,2,80,2,4,4,3,7,14,13,0
21,Yes,Travel_Rarely,233,Sales,5,4,Other,1,10399,3,Male,42,4,5,Manager,3,Divorced,2575,14935,6,Y,Yes,23,4,1,80,2,34,5,4,6,18,5,2
49,No,Non-Travel,739,Research & Development,23,3,Marketing,1,10400,4,Female,95,2,4,Sales Representative,2,Divorced,12042,13151,9,Y,No,19,4,1,80,3,28,5,3,30,18,5,12
30,No,Travel_Rarely,702,Research & Development,25,5,Life Sciences,1,10401,4,Female,80,4,4,Manufacturing Director,1,Divorced,4218,14881,7,Y,No,11,3,3,80,1,5,3,1,12,11,8,16
18,Yes,Travel_Frequently,326,Research & Development,2,5,Technical Degree,1,10402,2,Female,39,3,3,Manufacturing Director,3,Single,7222,21855,2,Y,No,21,4,4,80,0,18,4,3,36,16,4,10
53,Yes,Non-Travel,593,Research & Development,7,1,Human Resources,1,10403,3,Male,51,3,1,Laboratory Technician,3,Married,14489,7684,4,Y,Yes,20,4,4,80,0,40,4,3,0,0,12,2
36,Yes,Non-Travel,1168,Research & Development,27,4,Marketing,1,10404,1,Female,68,4,2,Manager,3,Married,4334,9061,0,Y,Yes,16,3,1,80,3,3,4,3,37,6,12,0
19,No,Non-Travel,1465,Human Resources,21,3,Technical Degree,1,10405,1,Female,88,3,3,Healthcare Representative,2,Married,11464,4631,4,Y,No,15,4,4,80,2,31,2,4,4,10,10,15
37,Yes,Non-Travel,146,Research & Development,9,2,Life Sciences,1,10406,3,Female,90,1,3,Human Resources,4,Single,8664,6978,5,Y,No,20,4,4,80,2,27,4,1,18,3,8,9
32,Yes,Travel_Frequently,194,Sales,12,5,Other,1,10407,2,Male,84,2,2,Research Scientist,2,Married,15629,4704,7,Y,No,12,3,3,80,3,21,3,3,28,10,5,0
19,Yes,Travel_Frequently,584,Research & Development,10,2,Human Resources,1,10408,4,Female,57,1,5,Healthcare Representative,1,Married,4920,4963,1,Y,Yes,14,4,4,80,0,29,0,4,1,14,2,2
24,Yes,Non-Travel,856,Human Resources,19,5,Other,1,10409,1,Male,80,1,3,Manager,2,Married,12402,2943,6,Y,Yes,24,3,4,80,3,32,4,4,38,14,5,6
22,Yes,Travel_Rarely,335,Sales,28,5,Technical Degree,1,10410,2,Female,49,3,2,Manager,1,Divorced,1158,10938,3,Y,Yes,25,4,4,80,3,36,2,3,8,8,1,3
52,No,Travel_Frequently,219,Sales,8,2,Human Resources,1,10411,3,Female,51,2,1,Manager,4,Married,12445,11395,6,Y,Yes,22,3,4,80,2,3,0,3,2,6,10,13
37,No,Travel_Frequently,1360,Human Resources,28,4,Life Sciences,1,10412,3,Male,38,2,3,Sales Executive,4,Married,12284,7350,3,Y,Yes,15,4,3,80,1,29,2,4,25,3,3,10
46,Yes,Travel_Frequently,832,Research & Development,3,1,Human Resources,1,10413,3,Female,43,1,2,Human Resources,2,Married,19800,23311,5,Y,Yes,17,3,4,80,2,38,4,2,12,2,4,6
20,No,Travel_Frequently,625,Research & Development,28,5,Human Resources,1,10414,3,Male,99,1,1,Human Resources,2,Single,8038,25101,8,Y,No,15,4,4,80,2,38,0,3,18,7,1,6
30,Yes,Non-Travel,1372,Sales,16,5,Human Resources,1,10415,3,Male,64,4,1,Sales Executive,2,Divorced,17602,11697,6,Y,Yes,24,3,4,80,0,9,2,3,5,3,2,14
27,Yes,Travel_Frequently,931,Sales,13,4,Human Resources,1,10416,3,Male,76,2,3,Manufacturing Director,1,Single,6974,14552,6,Y,Yes,21,3,4,80,1,32,5,1,15,12,10,17
25,Yes,Travel_Rarely,1492,Human Resources,1,4,Technical Degree,1,10417,1,Male,50,3,2,Manufacturing Director,1,Single,14223,26156,0,Y,Yes,11,3,1,80,2,40,5,3,28,12,1,14
57,Yes,Travel_Frequently,434,Research & Development,9,4,Human Resources,1,10418,3,Male,76,1,3,Research Director,3,Single,8717,21857,5,Y,No,16,4,4,80,1,6,3,2,3,11,10,14
21,No,Non-Travel,541,Sales,19,5,Medical,1,10419,4,Male,62,3,2,Laboratory Technician,2,Divorced,12902,2892,5,Y,No,11,3,2,80,2,1,0,3,2,8,12,0
21,Yes,Travel_Rarely,874,Human Resources,7,2,Marketing,1,10420,3,Male,53,3,2,Manager,4,Single,2880,13431,3,Y,No,25,3,1,80,1,25,4,4,12,12,5,7
26,No,Non-Travel,824,Human Resources,22,5,Human Resources,1,10421,2,Female,60,3,1,Manager,3,Single,4866,8758,9,Y,No,21,3,1,80,0,9,4,2,4,6,6,14
24,Yes,Travel_Rarely,749,Human Resources,29,5,Life Sciences,1,10422,4,Female,41,1,5,Sales Executive,4,Married,18724,24022,0,Y,Yes,22,3,1,80,2,1,0,2,20,4,13,4
55,No,Travel_Frequently,1113,Human Resources,24,3,Medical,1,10423,4,Female,49,4,3,Sales Representative,2,Married,1048,20902,7,Y,No,21,4,3,80,2,33,3,3,26,3,14,9
43,No,Non-Travel,1071,Human Resources,14,2,Medical,1,10424,1,Female,33,2,3,Research Director,4,Married,6936,26582,1,Y,No,25,4,4,80,3,2,6,2,8,8,0,6
18,No,Travel_Rarely,908,Research & Development,20,5,Marketing,1,10425,4,Female,71,3,1,Sales Representative,4,Married,3966,2796,3,Y,No,22,3,4,80,2,35,0,3,5,8,13,10
46,No,Travel_Frequently,1245,Research & Development,28,5,Medical,1,10426,1,Female,95,1,1,Research Scientist,3,Married,4065,6129,1,Y,Yes,22,3,1,80,3,28,5,2,40,7,15,3
37,Yes,Travel_Frequently,1013,Sales,15,3,Medical,1,10427,4,Male,66,3,4,Human Resources,3,Divorced,17248,6984,4,Y,No,20,3,2,80,3,5,0,3,18,17,7,5
46,Yes,Travel_Frequently,215,Sales,22,5,Life Sciences,1,10428,1,Male,72,4,5,Manager,3,Divorced,4903,2529,8,Y,Yes,25,3,3,80,1,3,6,1,9,13,8,16
60,Yes,Travel_Frequently,841,Sales,8,2,Life Sciences,1,10429,1,Male,93,1,3,Sales Representative,4,Married,5564,7100,0,Y,Yes,24,4,4,80,1,18,3,2,22,16,15,4
46,Yes,Travel_Frequently,920,Research & Development,9,2,Other,1,10430,2,Male,72,3,4,Healthcare Representative,1,Divorced,11246,25549,6,Y,No,14,4,4,80,1,20,1,1,1,16,9,8
51,Yes,Travel_Rarely,229,Research & Development,9,5,Technical Degree,1,10431,2,Male,59,1,3,Manufacturing Director,4,Divorced,16125,18422,6,Y,Yes,22,3,3,80,2,37,4,4,26,18,0,7
54,No,Non-Travel,1293,Human Resources,18,2,Technical Degree,1,10432,4,Male,81,4,4,Healthcare Representative,3,Married,19855,3393,4,Y,Yes,16,3,4,80,3,36,6,2,1,10,0,16
23,Yes,Non-Travel,980,Research & Development,25,2,Human Resources,1,10433,3,Male,70,3,4,Healthcare Representative,4,Single,5310,23405,3,Y,No,20,3,1,80,0,13,5,2,3,0,0,15
45,No,Travel_Frequently,826,Human Resources,23,3,Other,1,10434,4,Female,81,3,4,Manufacturing Director,2,Single,4898,16888,4,Y,No,15,4,2,80,3,0,2,3,27,8,6,13
54,No,Travel_Rarely,909,Research & Development,21,1,Medical,1,10435,3,Male,55,2,4,Human Resources,1,Single,3934,5882,0,Y,No,22,4,3,80,3,10,3,2,16,4,3,14
47,Yes,Non-Travel,1404,Human Resources,26,5,Technical Degree,1,10436,1,Female,87,2,1,Laboratory Technician,2,Married,3997,22021,2,Y,No,16,4,1,80,2,23,3,3,17,11,4,9
56,Yes,Travel_Frequently,312,Research & Development,24,5,Life Sciences,1,10437,2,Male,30,1,2,Laboratory Technician,4,Married,12549,14428,8,Y,No,15,4,2,80,3,39,4,4,40,14,10,17
22,No,Travel_Frequently,460,Human Resources,27,4,Life Sciences,1,10438,4,Male,89,1,1,Research Director,3,Single,13905,10797,8,Y,Yes,13,3,1,80,1,39,0,4,20,18,14,17
44,No,Travel_Frequently,1179,Sales,29,3,Other,1,10439,1,Female,58,4,3,Manufacturing Director,1,Married,2187,25312,2,Y,Yes,17,4,2,80,1,35,5,4,37,2,0,5
18,No,Non-Travel,587,Sales,2,5,Life Sciences,1,10440,3,Male,86,1,1,Sales Executive,3,Married,4791,10091,1,Y,Yes,15,4,2,80,3,12,4,2,3,9,15,14
32,No,Travel_Frequently,1081,Human Resources,15,1,Human Resources,1,10441,2,Female,35,1,4,Laboratory Technician,1,Married,19384,7299,5,Y,Yes,18,3,3,80,2,4,4,2,37,7,13,3
28,Yes,Non-Travel,446,Sales,16,3,Marketing,1,10442,3,Male,53,4,5,Human Resources,1,Married,8326,7838,8,Y,No,17,3,2,80,2,35,2,4,28,16,3,8
51,Yes,Travel_Rarely,1465,Research & Development,2,4,Other,1,10443,3,Female,99,3,3,Laboratory Technician,4,Single,12698,16281,0,Y,No,24,3,4,80,1,39,0,1,2,5,5,12
39,Yes,Travel_Frequently,1036,Human Resources,25,2,Marketing,1,10444,4,Male,44,2,3,Research Director,4,Divorced,5306,11659,7,Y,No,25,3,4,80,1,30,3,4,40,6,10,9
26,Yes,Non-Travel,500,Sales,22,5,Technical Degree,1,10445,1,Male,57,3,4,Sales Representative,1,Divorced,3674,25689,0,Y,Yes,22,3,1,80,2,15,1,2,28,13,1,6
24,Yes,Travel_Frequently,1123,Research & Development,20,4,Other,1,10446,3,Male,30,4,5,Laboratory Technician,4,Divorced,5858,7187,4,Y,Yes,21,4,4,80,2,14,6,1,33,4,0,10
45,No,Travel_Rarely,857,Research & Development,22,3,Medical,1,10447,1,Male,75,4,1,Human Resources,2,Married,16015,7249,5,Y,Yes,12,4,1,80,3,22,4,4,10,16,3,14
50,No,Non-Travel,975,Research & Development,1,5,Technical Degree,1,10448,4,Female,93,4,4,Manager,3,Divorced,11589,6549,3,Y,Yes,22,3,4,80,2,15,0,4,16,16,10,10
54,No,Travel_Rarely,928,Research & Development,21,4,Marketing,1,10449,4,Female,70,4,1,Research Director,2,Married,13716,21301,8,Y,Yes,17,3,4,80,0,16,5,4,40,3,9,1
38,No,Non-Travel,422,Human Resources,18,2,Marketing,1,10450,3,Female,58,1,1,Sales Executive,1,Married,14885,10250,0,Y,Yes,15,4,1,80,0,14,4,1,28,12,14,5
37,Yes,Non-Travel,1145,Research & Development,16,4,Marketing,1,10451,3,Female,39,3,3,Sales Executive,1,Married,5840,13328,0,Y,No,22,3,2,80,3,35,4,3,24,15,9,10
52,No,Travel_Rarely,954,Research & Development,22,5,Technical Degree,1,10452,2,Male,98,3,3,Manager,1,Single,15196,25008,3,Y,Yes,24,3,1,80,1,37,5,4,6,17,10,15
51,Yes,Travel_Rarely,1116,Sales,23,5,Life Sciences,1,10453,1,Male,94,4,5,Healthcare Representative,2,Married,15485,20696,9,Y,No,20,3,4,80,2,28,0,4,5,16,11,2
30,Yes,Non-Travel,1208,Research & Development,1,2,Technical Degree,1,10454,4,Female,67,3,4,Human Resources,4,Married,15145,9353,6,Y,No,24,4,3,80,0,14,1,3,38,13,0,0
25,No,Non-Travel,152,Sales,25,4,Other,1,10455,2,Female,90,2,5,Human Resources,4,Married,17742,6001,4,Y,No,18,4,3,80,0,32,4,3,16,18,11,9
19,No,Travel_Frequently,1232,Human Resources,12,2,Life Sciences,1,10456,1,Male,58,3,3,Sales Representative,2,Single,9419,20734,2,Y,No,21,4,2,80,1,15,2,2,13,17,1,16
48,Yes,Travel_Rarely,1340,Human Resources,18,5,Human Resources,1,10457,2,Female,78,1,4,Research Scientist,2,Divorced,15850,4656,5,Y,Yes,12,4,4,80,1,17,0,1,1,5,12,9
37,No,Travel_Rarely,547,Human Resources,6,2,Marketing,1,10458,4,Male,100,3,2,Research Director,2,Single,9167,4011,1,Y,No,12,4,4,80,2,25,6,3,24,3,4,10
59,No,Non-Travel,1488,Sales,21,3,Life Sciences,1,10459,1,Male,99,1,1,Sales Executive,3,Single,17446,19293,3,Y,Yes,23,3,4,80,1,31,3,1,26,4,4,16
38,No,Travel_Rarely,200,Sales,4,3,Marketing,1,10460,2,Male,38,2,2,Sales Executive,2,Divorced,2273,24002,5,Y,No,17,4,2,80,3,6,1,2,16,9,9,15
19,Yes,Travel_Frequently,268,Research & Development,17,3,Marketing,1,10461,3,Male,62,1,4,Human Resources,1,Divorced,18531,13279,1,Y,No,16,4,2,80,2,26,1,3,40,16,4,5
29,Yes,Non-Travel,275,Human Resources,12,1,Life Sciences,1,10462,4,Male,53,2,2,Sales Executive,2,Divorced,13248,19731,9,Y,No,13,4,4,80,3,37,0,3,0,16,11,3
57,Yes,Non-Travel,827,Human Resources,3,3,Human Resources,1,10463,3,Female,52,2,4,Healthcare Representative,2,Divorced,17607,2105,6,Y,No,15,4,4,80,2,3,2,4,29,17,0,2
43,No,Non-Travel,317,Research & Development,11,5,Technical Degree,1,10464,2,Male,94,2,4,Laboratory Technician,4,Single,18852,16420,9,Y,Yes,12,4,3,80,2,3,3,4,36,9,9,16
60,No,Travel_Frequently,216,Human Resources,17,4,Marketing,1,10465,3,Female,87,3,5,Sales Representative,1,Single,16075,6525,3,Y,No,13,3,1,80,3,35,2,2,13,14,1,13
24,Yes,Non-Travel,830,Sales,12,1,Medical,1,10466,3,Female,48,4,4,Human Resources,2,Divorced,16100,13846,1,Y,Yes,20,3,2,80,3,33,2,3,32,9,9,17
23,No,Travel_Frequently,905,Research & Development,27,2,Life Sciences,1,10467,1,Female,62,4,2,Sales Executive,1,Married,14985,12524,1,Y,Yes,14,3,2,80,2,13,5,2,18,1,3,1
44,Yes,Travel_Frequently,1002,Research & Development,11,3,Human Resources,1,10468,2,Male,48,1,3,Laboratory Technician,1,Single,1067,15594,5,Y,No,23,3,3,80,1,14,3,1,23,2,6,7
52,No,Travel_Rarely,790,Sales,14,4,Medical,1,10469,3,Male,62,3,5,Laboratory Technician,1,Divorced,1107,20015,6,Y,Yes,17,4,3,80,1,38,6,2,8,4,0,11
22,No,Travel_Frequently,862,Research & Development,11,5,Human Resources,1,10470,1,Male,41,1,4,Human Resources,3,Divorced,8640,11421,7,Y,Yes,14,4,1,80,0,24,6,4,25,11,8,14
36,Yes,Non-Travel,691,Human Resources,18,4,Life Sciences,1,10471,2,Male,88,4,4,Sales Representative,3,Single,14403,11609,1,Y,Yes,25,3,4,80,2,10,1,2,4,9,0,2
42,No,Travel_Frequently,1178,Research & Development,18,2,Technical Degree,1,10472,4,Female,51,1,1,Human Resources,2,Divorced,9524,16481,4,Y,No,15,4,4,80,1,13,5,4,0,16,12,1
38,Yes,Non-Travel,556,Human Resources,15,4,Medical,1,10473,2,Male,55,4,3,Human Resources,1,Divorced,3624,23153,0,Y,No,21,4,1,80,1,19,6,1,20,0,13,15
28,No,Travel_Frequently,358,Human Resources,2,4,Human Resources,1,10474,1,Male,35,3,1,Manager,1,Divorced,16730,9631,4,Y,Yes,16,3,1,80,2,40,6,2,15,4,10,17
24,Yes,Travel_Frequently,815,Human Resources,18,2,Life Sciences,1,10475,3,Female,51,2,2,Manufacturing Director,1,Married,14056,17847,2,Y,No,25,4,2,80,2,5,3,3,24,14,5,0
53,No,Non-Travel,295,Human Resources,7,3,Medical,1,10476,1,Male,57,4,4,Sales Executive,3,Single,15370,14349,6,Y,Yes,23,4,4,80,3,35,0,3,37,13,0,8
50,No,Travel_Rarely,961,Sales,20,3,Marketing,1,10477,3,Male,76,3,4,Healthcare Representative,3,Single,16488,9903,0,Y,No,22,3,4,80,3,37,2,2,32,7,2,3
33,Yes,Travel_Rarely,310,Research & Development,21,4,Marketing,1,10478,1,Female,43,3,2,Research Director,4,Married,5380,7296,0,Y,No,14,3,4,80,1,28,1,3,6,10,1,10
60,No,Non-Travel,110,Sales,19,1,Technical Degree,1,10479,1,Female,69,3,5,Sales Executive,1,Divorced,9527,2505,1,Y,No,19,4,4,80,2,25,0,4,2,15,4,6
55,No,Non-Travel,1481,Human Resources,26,4,Marketing,1,10480,3,Male,79,3,1,Human Resources,4,Divorced,7310,17949,5,Y,Yes,16,3,4,80,3,35,3,4,27,3,6,7
20,Yes,Travel_Frequently,112,Research & Development,15,4,Medical,1,10481,3,Male,81,3,4,Laboratory Technician,3,Married,14050,3514,7,Y,Yes,21,4,2,80,1,24,6,1,10,17,9,17
38,Yes,Non-Travel,869,Human Resources,28,2,Technical Degree,1,10482,2,Male,59,3,2,Manufacturing Director,3,Divorced,6836,26873,8,Y,Yes,25,3,2,80,2,2,4,2,3,7,11,14
28,Yes,Travel_Frequently,1306,Sales,4,1,Medical,1,10483,4,Female,93,3,1,Research Scientist,4,Married,14083,20825,7,Y,Yes,13,3,3,80,3,8,6,4,32,11,12,8
31,No,Travel_Frequently,291,Sales,6,3,Life Sciences,1,10484,4,Male,80,2,5,Laboratory Technician,3,Single,13093,15176,3,Y,No,17,4,3,80,3,40,0,3,26,0,6,3
57,No,Travel_Rarely,588,Human Resources,22,2,Life Sciences,1,10485,4,Female,51,1,3,Sales Representative,2,Divorced,11110,13446,0,Y,No,17,4,4,80,1,11,6,4,11,7,2,5
36,No,Non-Travel,429,Human Resources,27,4,Marketing,1,10486,4,Female,45,3,3,Research Director,4,Married,14893,24069,5,Y,No,15,3,4,80,0,12,0,4,30,8,4,7
19,Yes,Travel_Rarely,634,Human Resources,6,3,Marketing,1,10487,1,Female,30,2,4,Human Resources,4,Married,17563,9649,2,Y,No,21,3,2,80,2,14,6,3,10,10,13,9
25,Yes,Travel_Frequently,1318,Research & Development,9,2,Other,1,10488,3,Female,55,2,1,Research Director,3,Single,11606,3631,6,Y,Yes,13,3,2,80,3,11,4,4,20,11,14,13
55,No,Non-Travel,1304,Sales,4,2,Medical,1,10489,1,Male,70,4,2,Sales Representative,1,Single,6140,25826,2,Y,No,23,4,2,80,0,4,3,1,1,3,15,7
20,No,Travel_Frequently,1242,Research & Development,15,2,Medical,1,10490,2,Female,48,2,3,Laboratory Technician,1,Married,5552,4400,2,Y,Yes,18,3,3,80,2,20,2,2,9,10,4,1
43,No,Travel_Frequently,767,Human Resources,20,1,Other,1,10491,2,Male,84,1,1,Research Director,2,Divorced,4412,19801,4,Y,No,19,4,3,80,3,25,1,4,2,14,15,0
49,Yes,Travel_Rarely,1078,Sales,7,4,Marketing,1,10492,2,Female,89,1,3,Manager,1,Divorced,13915,19497,6,Y,Yes,22,4,1,80,3,17,0,4,36,0,12,6
41,Yes,Non-Travel,709,Human Resources,6,2,Marketing,1,10493,3,Male,79,4,1,Research Director,2,Divorced,5031,18887,6,Y,Yes,14,4,3,80,0,4,4,4,30,8,8,7
38,Yes,Travel_Rarely,1003,Human Resources,9,2,Life Sciences,1,10494,1,Female,90,2,2,Laboratory Technician,2,Single,5385,9751,9,Y,No,12,4,3,80,3,38,2,1,7,6,3,1
48,Yes,Travel_Rarely,1110,Research & Development,14,5,Human Resources,1,10495,1,Female,35,3,3,Sales Executive,2,Single,15791,25463,7,Y,Yes,11,3,1,80,2,6,4,2,10,2,7,12
39,No,Non-Travel,1261,Sales,2,4,Other,1,10496,3,Female,71,2,3,Manufacturing Director,2,Single,15079,13867,5,Y,Yes,12,4,3,80,2,5,3,4,25,4,8,16
22,Yes,Travel_Rarely,997,Human Resources,21,4,Medical,1,10497,3,Female,53,1,3,Research Director,2,Single,10287,14726,0,Y,No,13,4,1,80,0,10,5,3,16,12,10,5
58,Yes,Travel_Rarely,449,Sales,13,5,Technical Degree,1,10498,3,Male,81,1,4,Laboratory Technician,2,Divorced,1053,13084,8,Y,No,12,4,1,80,2,12,3,2,24,13,7,4
42,No,Travel_Frequently,604,Human Resources,17,5,Other,1,10499,2,Male,84,4,2,Laboratory Technician,1,Divorced,13838,23824,6,Y,Yes,15,3,4,80,1,21,5,4,10,10,9,9
34,No,Non-Travel,443,Human Resources,23,4,Other,1,10500,2,Female,93,2,2,Research Director,2,Single,19109,5110,0,Y,Yes,11,4,3,80,3,7,6,2,22,6,14,0
23,No,Non-Travel,1239,Research & Development,14,3,Medical,1,10501,4,Male,57,3,5,Manufacturing Director,3,Married,1350,22383,1,Y,No,18,3,1,80,2,11,5,2,24,5,12,6
44,Yes,Travel_Frequently,736,Human Resources,29,5,Medical,1,10502,2,Female,95,1,1,Laboratory Technician,3,Divorced,10601,20712,4,Y,Yes,23,3,4,80,0,4,5,4,26,1,7,3
24,No,Travel_Rarely,1145,Human Resources,20,3,Medical,1,10503,1,Female,56,2,3,Manager,2,Divorced,4787,7441,9,Y,No,11,3,3,80,0,1,3,2,10,5,2,9
47,No,Non-Travel,1493,Human Resources,11,5,Life Sciences,1,10504,2,Female,72,2,5,Manufacturing Director,2,Divorced,5433,13727,3,Y,No,13,3,2,80,0,6,0,1,5,4,1,8
33,Yes,Travel_Rarely,1260,Human Resources,14,5,Marketing,1,10505,3,Female,86,2,4,Research Scientist,1,Single,2932,11905,9,Y,No,15,3,2,80,0,5,0,2,6,0,1,14
23,Yes,Travel_Rarely,1061,Sales,25,3,Life Sciences,1,10506,4,Male,82,4,2,Sales Representative,1,Divorced,19495,19992,9,Y,Yes,18,4,4,80,1,1,2,4,25,10,9,8
35,Yes,Travel_Rarely,1178,Research & Development,23,2,Other,1,10507,2,Male,40,1,5,Manufacturing Director,3,Single,19658,12193,1,Y,Yes,14,4,4,80,0,24,6,4,12,3,7,12
33,No,Travel_Rarely,1377,Research & Development,11,4,Technical Degree,1,10508,3,Female,72,1,4,Healthcare Representative,1,Married,3191,13503,1,Y,No,15,4,4,80,1,23,4,3,17,11,4,8
31,No,Travel_Frequently,1284,Human Resources,13,1,Marketing,1,10509,3,Male,99,2,2,Sales Executive,4,Divorced,8848,23458,8,Y,Yes,13,3,1,80,3,14,0,1,17,15,11,11
31,No,Travel_Rarely,514,Research & Development,3,1,Medical,1,10510,1,Female,60,3,3,Research Scientist,3,Married,9742,7504,6,Y,Yes,17,4,1,80,0,28,6,2,7,18,13,8
23,Yes,Travel_Rarely,470,Research & Development,13,4,Human Resources,1,10511,4,Male,48,3,5,Manufacturing Director,1,Single,4659,16525,7,Y,Yes,22,4,1,80,1,20,1,1,2,15,5,0
36,Yes,Travel_Rarely,704,Research & Development,18,2,Marketing,1,10512,4,Female,80,3,2,Sales Representative,3,Divorced,3514,21208,8,Y,No,24,4,1,80,1,21,5,1,28,12,3,14
55,Yes,Non-Travel,890,Human Resources,14,3,Human Resources,1,10513,4,Male,31,2,5,Research Scientist,2,Divorced,12419,11245,6,Y,Yes,20,4,4,80,1,10,3,4,12,11,9,4
48,Yes,Travel_Rarely,1453,Human Resources,19,1,Human Resources,1,10514,3,Male,30,4,1,Sales Representative,1,Divorced,2796,25040,8,Y,Yes,16,3,1,80,3,11,5,2,36,16,7,10
20,Yes,Non-Travel,698,Sales,13,2,Technical Degree,1,10515,4,Female,41,1,4,Healthcare Representative,4,Single,8516,19518,0,Y,No,18,4,3,80,0,23,0,1,23,5,2,0
51,Yes,Travel_Rarely,593,Sales,25,3,Human Resources,1,10516,4,Male,54,1,1,Manufacturing Director,1,Single,13272,22840,6,Y,No,17,3,2,80,2,7,1,2,20,11,15,17
46,Yes,Travel_Frequently,1088,Research & Development,19,1,Other,1,10517,2,Female,98,1,5,Research Director,4,Single,7725,19381,1,Y,No,12,4,1,80,1,15,1,4,36,17,2,8
31,Yes,Non-Travel,769,Human Resources,25,5,Human Resources,1,10518,1,Female,57,2,3,Healthcare Representative,3,Divorced,19466,3626,7,Y,No,16,4,1,80,1,6,4,4,9,11,5,7
31,No,Travel_Frequently,1220,Sales,2,5,Human Resources,1,10519,2,Female,40,2,1,Manager,4,Married,19406,10432,8,Y,No,17,3,2,80,3,3,2,4,38,14,10,4
20,Yes,Non-Travel,138,Research & Development,16,2,Technical Degree,1,10520,4,Female,96,1,4,Sales Representative,4,Divorced,1173,8016,5,Y,Yes,18,3,1,80,1,31,6,2,3,4,12,10
47,No,Travel_Frequently,211,Sales,23,5,Marketing,1,10521,1,Male,44,4,2,Manufacturing Director,1,Divorced,15146,13738,6,Y,Yes,15,3,2,80,2,33,1,1,30,2,12,17
34,No,Travel_Rarely,724,Sales,16,3,Medical,1,10522,4,Male,61,1,1,Sales Executive,1,Single,15055,17593,3,Y,Yes,19,3,4,80,3,30,6,1,0,8,2,6
37,No,Non-Travel,107,Human Resources,20,2,Technical Degree,1,10523,3,Female,56,2,4,Sales Representative,3,Divorced,17735,5866,2,Y,Yes,24,4,3,80,0,6,2,2,17,6,9,8
28,Yes,Travel_Frequently,1471,Sales,21,2,Marketing,1,10524,1,Male,68,1,2,Sales Representative,3,Married,6376,6687,1,Y,No,21,4,4,80,2,40,5,4,15,11,3,8
45,Yes,Travel_Frequently,1020,Sales,1,3,Life Sciences,1,10525,1,Male,62,2,1,Manufacturing Director,3,Married,9223,18315,9,Y,Yes,24,4,3,80,1,13,0,2,4,0,13,10
60,No,Travel_Rarely,1395,Research & Development,7,2,Technical Degree,1,10526,2,Male,84,4,4,Healthcare Representative,3,Married,5529,8641,6,Y,No,17,4,4,80,2,16,1,4,5,8,2,3
29,Yes,Non-Travel,529,Human Resources,20,2,Other,1,10527,2,Male,51,4,5,Manager,2,Divorced,2544,3392,4,Y,Yes,25,4,1,80,3,2,3,3,30,2,10,4
49,No,Non-Travel,1096,Sales,27,2,Other,1,10528,1,Female,85,4,3,Laboratory Technician,1,Divorced,17843,19322,3,Y,Yes,18,3,2,80,1,13,4,3,9,4,8,7
55,No,Non-Travel,542,Research & Development,11,1,Medical,1,10529,3,Male,94,4,3,Manager,1,Divorced,1873,9684,8,Y,No,14,4,4,80,2,5,4,2,8,4,11,1
23,No,Travel_Frequently,895,Sales,7,5,Life Sciences,1,10530,3,Female,72,1,1,Laboratory Technician,3,Divorced,6581,8290,5,Y,Yes,14,3,4,80,0,25,4,3,12,4,14,13
30,Yes,Travel_Rarely,1166,Research & Development,8,5,Human Resources,1,10531,1,Male,52,4,2,Manufacturing Director,3,Divorced,5606,16650,1,Y,Yes,23,3,1,80,2,11,3,2,0,1,6,6
49,No,Travel_Frequently,1484,Research & Development,17,4,Technical Degree,1,10532,3,Male,41,4,1,Sales Executive,3,Married,10326,20780,4,Y,No,18,4,1,80,2,14,0,2,17,12,11,3
27,Yes,Travel_Frequently,1118,Research & Development,2,3,Other,1,10533,3,Male,51,4,1,Manager,2,Divorced,14349,5536,1,Y,Yes,11,3,2,80,3,36,5,1,37,3,7,1
41,No,Travel_Rarely,384,Human Resources,25,3,Marketing,1,10534,3,Female,42,2,3,Sales Representative,4,Divorced,11022,5691,9,Y,Yes,20,3,3,80,2,3,6,2,1,0,14,16
26,Yes,Non-Travel,1494,Human Resources,5,4,Life Sciences,1,10535,3,Male,46,2,2,Manufacturing Director,1,Single,2775,17942,5,Y,No,23,3,2,80,1,5,0,4,28,13,6,1
23,Yes,Non-Travel,972,Human Resources,27,3,Other,1,10536,3,Female,65,1,1,Healthcare Representative,1,Married,4361,9096,1,Y,Yes,15,4,1,80,1,34,0,3,19,10,10,8
